Entry Time,Entry,Exit,Exit Time,Result
2022-06-01 16:00:00,1880.59,1838.77,2022-06-01 17:29:59.999000,-2.223770199777726
2022-06-01 17:15:00,1847.01,1785.7,2022-06-01 20:29:59.999000,-3.3194189527939724
2022-06-01 20:15:00,1813.34,1828.98,2022-06-02 20:44:59.999000,0.8624968290557811
2022-06-03 10:45:00,1759.05,1773.18,2022-06-04 11:14:59.999000,0.8032744947556982
2022-06-04 22:30:00,1805.27,1815.58,2022-06-05 22:59:59.999000,0.5711057071795325
2022-06-06 01:30:00,1851.31,1809.87,2022-06-07 00:29:59.999000,-2.2384149602173626
2022-06-07 00:45:00,1756.98,1852.42,2022-06-07 19:44:59.999000,5.4320481735705615
2022-06-07 19:30:00,1814.23,1772.05,2022-06-08 03:44:59.999000,-2.324953285967053
2022-06-09 09:45:00,1824.86,1783.49,2022-06-09 13:44:59.999000,-2.2670232236993466
2022-06-10 10:15:00,1767.93,1729.36,2022-06-10 12:59:59.999000,-2.1816474634176783
2022-06-10 13:00:00,1729.36,1674.95,2022-06-10 16:29:59.999000,-3.1462506360734523
2022-06-10 16:45:00,1674.22,1623.83,2022-06-11 08:44:59.999000,-3.00975976872813
2022-06-11 09:00:00,1578.19,1526.62,2022-06-11 14:59:59.999000,-3.2676673911252867
2022-06-11 15:00:00,1526.62,1471.68,2022-06-12 02:29:59.999000,-3.598799963317645
2022-06-12 02:45:00,1462.05,1431.03,2022-06-12 05:59:59.999000,-2.1216784651687686
2022-06-12 05:45:00,1440.5,1516.1,2022-06-12 15:14:59.999000,5.248177716070803
2022-06-12 15:30:00,1533.91,1482.79,2022-06-12 19:29:59.999000,-3.3326596736444847
2022-06-12 23:15:00,1465.24,1434.84,2022-06-12 23:59:59.999000,-2.074745434195087
2022-06-13 00:30:00,1450.75,1387.4,2022-06-13 00:59:59.999000,-4.3667068757539145
2022-06-13 01:15:00,1366.11,1334.34,2022-06-13 03:14:59.999000,-2.325581395348836
2022-06-13 03:00:00,1339.4,1311.28,2022-06-13 06:44:59.999000,-2.0994475138121635
2022-06-13 08:00:00,1283.07,1249.12,2022-06-13 08:44:59.999000,-2.6459974903941363
2022-06-13 08:30:00,1268.19,1206.93,2022-06-13 08:59:59.999000,-4.830506469850731
2022-06-13 08:45:00,1249.12,1218.97,2022-06-13 09:44:59.999000,-2.413699244267954
2022-06-13 10:00:00,1237.55,1211.47,2022-06-13 11:14:59.999000,-2.1073896004201793
2022-06-13 11:45:00,1201.75,1270.84,2022-06-13 20:29:59.999000,5.7491158726856595
2022-06-14 02:00:00,1102.51,1163.67,2022-06-14 03:44:59.999000,5.547341974222464
2022-06-15 04:45:00,1135.41,1106.83,2022-06-15 05:29:59.999000,-2.517152394289301
2022-06-15 05:30:00,1106.84,1052.4,2022-06-15 08:14:59.999000,-4.918506739908192
2022-06-15 08:15:00,1052.39,1029.59,2022-06-15 08:59:59.999000,-2.166497211109967
2022-06-15 08:45:00,1052.92,1020.39,2022-06-15 09:14:59.999000,-3.089503476047571
2022-06-15 09:00:00,1029.59,1104.89,2022-06-15 11:29:59.999000,7.313590846841965
2022-06-15 22:30:00,1233.6,1207.45,2022-06-16 03:29:59.999000,-2.119811932555112
2022-06-16 10:00:00,1128.1,1101.38,2022-06-16 10:44:59.999000,-2.3685843453594364
2022-06-16 10:30:00,1109.26,1066.92,2022-06-16 22:59:59.999000,-3.816959053783596
2022-06-18 07:15:00,1019.42,997.3,2022-06-18 08:14:59.999000,-2.169861293676797
2022-06-18 08:00:00,1003.78,982.2,2022-06-18 16:59:59.999000,-2.1498734782521995
2022-06-18 18:00:00,962.56,942.28,2022-06-18 18:29:59.999000,-2.1068816489361675
2022-06-18 18:15:00,959.74,938.39,2022-06-18 18:59:59.999000,-2.2245608185550276
2022-06-18 18:45:00,950.88,918.49,2022-06-18 19:44:59.999000,-3.406318357731784
2022-06-18 19:30:00,934.18,915.15,2022-06-18 19:59:59.999000,-2.0370806482690673
2022-06-18 19:45:00,918.48,898.74,2022-06-18 20:44:59.999000,-2.1492030310948533
2022-06-18 20:30:00,902.28,949.56,2022-06-18 21:29:59.999000,5.24005851842
2022-06-18 21:15:00,907.37,952.91,2022-06-18 22:14:59.999000,5.018900779174974
2022-06-19 10:45:00,1054.65,1032.09,2022-06-19 12:44:59.999000,-2.139098279049938
2022-06-19 12:30:00,1037.22,1110.58,2022-06-19 18:59:59.999000,7.0727521644395495
2022-06-19 19:15:00,1096.47,1074.3,2022-06-20 01:44:59.999000,-2.02194314481929
2022-06-20 11:00:00,1161.25,1129.26,2022-06-20 12:29:59.999000,-2.7547900968783647
2022-06-21 14:15:00,1180.12,1151.86,2022-06-21 17:59:59.999000,-2.3946717282988166
2022-06-21 20:15:00,1114.64,1089.3,2022-06-22 03:59:59.999000,-2.273379745926949
2022-06-22 04:15:00,1095.87,1061.99,2022-06-22 16:14:59.999000,-3.091607581191189
2022-06-23 20:00:00,1126.64,1197.31,2022-06-24 11:44:59.999000,6.272633671802868
2022-06-24 12:00:00,1195.9,1196.07,2022-06-25 12:29:59.999000,0.014215235387561281
2022-06-25 21:45:00,1243.81,1217.37,2022-06-26 15:14:59.999000,-2.1257265981138644
2022-06-27 14:00:00,1183.24,1212.42,2022-06-28 14:29:59.999000,2.4661100030424987
2022-06-28 16:00:00,1183.7,1158.29,2022-06-28 19:29:59.999000,-2.1466587817859324
2022-06-28 19:15:00,1161.4,1136.91,2022-06-29 05:44:59.999000,-2.1086619597038063
2022-06-29 07:15:00,1122.58,1094.01,2022-06-29 13:44:59.999000,-2.5450301982932118
2022-06-29 14:00:00,1110.54,1084.77,2022-06-30 01:29:59.999000,-2.3204927332648966
2022-06-30 07:00:00,1060.72,1032.75,2022-06-30 09:14:59.999000,-2.6368881514443046
2022-06-30 09:00:00,1049.3,1018.49,2022-06-30 09:29:59.999000,-2.936243209758882
2022-06-30 09:15:00,1032.75,1001.53,2022-06-30 13:44:59.999000,-3.022996853062215
2022-06-30 14:00:00,1007.67,1071.01,2022-06-30 23:59:59.999000,6.285788005994029
2022-07-01 00:30:00,1093.52,1054.52,2022-07-01 03:59:59.999000,-3.566464262199137
2022-07-03 14:00:00,1042.46,1101.0,2022-07-04 11:59:59.999000,5.615563187076718
2022-07-04 11:45:00,1085.68,1140.15,2022-07-04 22:29:59.999000,5.017132119961685
2022-07-04 23:45:00,1152.62,1124.86,2022-07-05 09:44:59.999000,-2.4084260207180157
2022-07-05 12:15:00,1106.75,1082.03,2022-07-05 15:14:59.999000,-2.2335667494917577
2022-07-05 15:30:00,1086.29,1147.76,2022-07-05 19:44:59.999000,5.658709920923513
2022-07-05 19:30:00,1132.71,1153.46,2022-07-06 19:59:59.999000,1.8318898923819864
2022-07-06 22:30:00,1184.18,1246.07,2022-07-07 19:44:59.999000,5.226401391680308
2022-07-07 19:30:00,1240.93,1204.93,2022-07-08 09:14:59.999000,-2.9010500189374095
2022-07-08 09:15:00,1204.93,1221.53,2022-07-09 09:44:59.999000,1.3776733918152846
2022-07-10 02:45:00,1189.34,1165.07,2022-07-10 14:29:59.999000,-2.040627574957538
2022-07-10 14:30:00,1165.07,1139.13,2022-07-11 06:14:59.999000,-2.226475662406536
2022-07-11 22:15:00,1108.4,1085.68,2022-07-12 00:59:59.999000,-2.0498015156983063
2022-07-12 00:45:00,1088.57,1064.65,2022-07-12 07:29:59.999000,-2.197378211782416
2022-07-12 07:15:00,1068.47,1041.8,2022-07-12 19:29:59.999000,-2.4960925435435786
2022-07-12 19:30:00,1041.8,1100.34,2022-07-13 12:29:59.999000,5.6191207525436715
2022-07-13 12:15:00,1077.61,1023.46,2022-07-13 12:44:59.999000,-5.0250090478002125
2022-07-13 12:45:00,1023.45,1091.55,2022-07-13 17:14:59.999000,6.653964531730901
2022-07-14 00:15:00,1114.73,1087.71,2022-07-14 08:44:59.999000,-2.4239053403066197
2022-07-14 09:15:00,1085.1,1140.95,2022-07-14 15:59:59.999000,5.146991060731743
2022-07-14 15:45:00,1132.3,1195.78,2022-07-14 17:59:59.999000,5.60628808619624
2022-07-14 17:45:00,1175.77,1234.79,2022-07-15 14:29:59.999000,5.019689224933447
2022-07-15 20:00:00,1266.33,1233.76,2022-07-15 23:29:59.999000,-2.571999399840479
2022-07-16 07:00:00,1198.19,1259.85,2022-07-16 15:14:59.999000,5.146095360502078
2022-07-16 15:00:00,1245.0,1384.89,2022-07-16 16:14:59.999000,11.236144578313262
2022-07-16 16:00:00,1274.34,1347.55,2022-07-16 16:29:59.999000,5.744934632829547
2022-07-16 16:15:00,1384.89,1349.22,2022-07-16 16:44:59.999000,-2.575655828260733
2022-07-16 16:30:00,1347.56,1345.01,2022-07-17 16:59:59.999000,-0.18923090623051697
2022-07-18 03:00:00,1412.76,1483.71,2022-07-18 08:14:59.999000,5.022084430476517
2022-07-18 08:00:00,1467.14,1549.02,2022-07-18 23:14:59.999000,5.58092615564976
2022-07-18 23:30:00,1559.51,1527.49,2022-07-19 01:59:59.999000,-2.0532090207821674
2022-07-20 20:30:00,1497.15,1578.85,2022-07-21 19:59:59.999000,5.457035033229791
2022-07-21 20:30:00,1585.15,1534.67,2022-07-22 19:44:59.999000,-3.1845566665615253
2022-07-22 20:00:00,1526.21,1493.7,2022-07-23 19:14:59.999000,-2.130113156118751
2022-07-24 00:45:00,1564.01,1660.48,2022-07-24 22:44:59.999000,6.168119129673086
2022-07-24 23:00:00,1605.36,1567.64,2022-07-25 00:29:59.999000,-2.349628743708564
2022-07-25 02:00:00,1544.41,1511.14,2022-07-25 03:44:59.999000,-2.1542207056416354
2022-07-25 03:30:00,1515.02,1482.69,2022-07-25 19:14:59.999000,-2.1339652281818013
2022-07-25 19:30:00,1468.2,1429.91,2022-07-26 00:29:59.999000,-2.607955319438766
2022-07-26 00:30:00,1429.91,1400.56,2022-07-26 12:29:59.999000,-2.052576735598753
2022-07-26 13:30:00,1387.82,1360.05,2022-07-26 19:44:59.999000,-2.0009799541727302
2022-07-27 00:30:00,1447.99,1536.95,2022-07-27 18:14:59.999000,6.143688837630097
2022-07-27 18:45:00,1580.52,1690.2,2022-07-28 15:29:59.999000,6.9394882696834
2022-07-28 15:45:00,1712.26,1674.5,2022-07-29 11:44:59.999000,-2.2052725637461594
2022-07-29 12:00:00,1681.4,1712.75,2022-07-30 12:29:59.999000,1.8645176638515468
2022-07-30 20:15:00,1690.69,1718.26,2022-07-31 20:44:59.999000,1.6306951599642712
2022-08-01 11:15:00,1649.19,1612.94,2022-08-01 22:14:59.999000,-2.1980487390779717
2022-08-02 03:30:00,1573.82,1670.85,2022-08-02 16:29:59.999000,6.165253968052253
2022-08-02 16:30:00,1670.85,1635.5,2022-08-02 18:59:59.999000,-2.115689619056164
2022-08-03 11:45:00,1663.35,1622.24,2022-08-03 22:44:59.999000,-2.471518321459699
2022-08-03 23:30:00,1612.85,1607.96,2022-08-04 23:59:59.999000,-0.30319000527016604
2022-08-05 02:15:00,1652.42,1736.81,2022-08-05 23:59:59.999000,5.107055107055099
2022-08-06 00:30:00,1739.39,1697.61,2022-08-06 17:14:59.999000,-2.4019915027682233
2022-08-06 23:45:00,1695.18,1710.75,2022-08-08 00:29:59.999000,0.9184865324036348
2022-08-08 06:30:00,1731.75,1779.98,2022-08-09 06:59:59.999000,2.7850440306048805
2022-08-09 10:15:00,1735.73,1686.63,2022-08-09 13:59:59.999000,-2.828780973999407
2022-08-09 14:15:00,1679.62,1775.7,2022-08-10 12:44:59.999000,5.720341505816801
2022-08-10 13:00:00,1823.0,1919.57,2022-08-11 12:14:59.999000,5.297312122874379
2022-08-11 12:30:00,1923.6,1880.86,2022-08-11 18:14:59.999000,-2.221875649823249
2022-08-12 19:00:00,1911.55,2007.57,2022-08-13 06:14:59.999000,5.023148753629253
2022-08-13 06:30:00,2014.84,1971.3,2022-08-13 12:29:59.999000,-2.1609656349883846
2022-08-14 08:00:00,2016.75,1968.67,2022-08-14 16:44:59.999000,-2.384033717614971
2022-08-14 17:15:00,1936.96,1889.71,2022-08-15 08:14:59.999000,-2.4393895588964147
2022-08-15 08:00:00,1899.88,1881.88,2022-08-16 08:29:59.999000,-0.9474282586268606
2022-08-17 06:00:00,1924.59,1884.38,2022-08-17 08:59:59.999000,-2.089276157519254
2022-08-17 14:00:00,1834.49,1856.75,2022-08-18 14:29:59.999000,1.213416262830541
2022-08-19 00:45:00,1827.92,1759.21,2022-08-19 06:44:59.999000,-3.7589172392664905
2022-08-19 07:00:00,1748.76,1711.92,2022-08-19 11:29:59.999000,-2.106635558910309
2022-08-19 11:15:00,1719.91,1683.71,2022-08-19 20:44:59.999000,-2.1047612956491935
2022-08-19 22:15:00,1665.15,1629.5,2022-08-19 22:44:59.999000,-2.1409482629192618
2022-08-19 23:00:00,1620.04,1579.72,2022-08-20 18:59:59.999000,-2.488827436359592
2022-08-20 19:15:00,1566.7,1532.83,2022-08-20 20:59:59.999000,-2.161868896406467
2022-08-20 21:15:00,1552.47,1638.68,2022-08-21 12:14:59.999000,5.553086372039398
2022-08-21 12:15:00,1638.68,1589.59,2022-08-21 22:14:59.999000,-2.995703859203758
2022-08-22 08:15:00,1540.99,1624.66,2022-08-22 23:59:59.999000,5.4296264089968185
2022-08-23 00:30:00,1633.01,1590.5,2022-08-23 05:29:59.999000,-2.6031683823124165
2022-08-23 06:30:00,1570.03,1659.62,2022-08-23 18:29:59.999000,5.70626038992885
2022-08-24 16:15:00,1682.48,1700.29,2022-08-25 16:44:59.999000,1.0585564167181747
2022-08-26 01:15:00,1679.65,1629.81,2022-08-26 11:14:59.999000,-2.9672848510106355
2022-08-26 11:30:00,1632.3,1590.87,2022-08-26 15:44:59.999000,-2.538136371990447
2022-08-26 15:45:00,1590.86,1553.32,2022-08-26 18:14:59.999000,-2.35972995738154
2022-08-26 18:15:00,1553.32,1513.96,2022-08-26 23:29:59.999000,-2.5339273298483187
2022-08-26 23:30:00,1513.96,1478.75,2022-08-27 05:14:59.999000,-2.325688921768081
2022-08-27 05:30:00,1489.61,1452.79,2022-08-27 16:29:59.999000,-2.4717879176428688
2022-08-27 16:30:00,1452.79,1481.27,2022-08-28 16:59:59.999000,1.9603659166156169
2022-08-28 23:45:00,1439.33,1512.09,2022-08-29 14:14:59.999000,5.05512981734557
2022-08-29 14:00:00,1496.02,1573.36,2022-08-30 04:29:59.999000,5.169716982393278
2022-08-30 04:45:00,1578.48,1520.41,2022-08-30 14:44:59.999000,-3.678855607926609
2022-08-30 14:45:00,1520.41,1487.4,2022-08-30 16:59:59.999000,-2.1711248939430803
